source_class,source_file,dep_fqn,dep_simple,dep_category,rel_type,is_internal_target
SpectrumFitter8,SpectrumFitter8.java,java.util.TreeMap,TreeMap,java_stdlib,import,False
SpectrumFitter8,SpectrumFitter8.java,java.util.TreeSet,TreeSet,java_stdlib,import,False
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.EPQDatabase.Session.QCNormalizeMode,QCNormalizeMode,nist_epqdatabase,import,False
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.EPQLibrary.RegionOfInterestSet.RegionOfInterest,RegionOfInterest,internal,import,False
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.EPQLibrary.SpectrumProperties.PropertyId,PropertyId,internal,import,False
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.EPQLibrary.Detector.DetectorLineshapeModel,DetectorLineshapeModel,internal,import,True
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.EPQLibrary.Detector.EDSDetector,EDSDetector,internal,import,True
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.Utility.Constraint,Constraint,nist_utility,import,False
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.Utility.LevenbergMarquardtParameterized,LevenbergMarquardtParameterized,nist_utility,import,False
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.Utility.LevenbergMarquardtParameterized.Function,Function,nist_utility,import,False
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.Utility.LevenbergMarquardtParameterized.FunctionImpl,FunctionImpl,nist_utility,import,False
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.Utility.LevenbergMarquardtParameterized.InvertableFunction,InvertableFunction,nist_utility,import,False
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.Utility.LevenbergMarquardtParameterized.Parameter,Parameter,nist_utility,import,False
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.Utility.LevenbergMarquardtParameterized.ParameterObject,ParameterObject,nist_utility,import,False
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.Utility.LevenbergMarquardtParameterized.ParameterizedFitResult,ParameterizedFitResult,nist_utility,import,False
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.Utility.LinearLeastSquares,LinearLeastSquares,nist_utility,import,False
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.Utility.Math2,Math2,nist_utility,import,False
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.Utility.UncertainValue2,UncertainValue2,nist_utility,import,False
SpectrumFitter8,SpectrumFitter8.java,gov.nist.microanalysis.Utility.UtilException,UtilException,nist_utility,import,False
SpectrumMath,SpectrumMath.java,gov.nist.microanalysis.EPQLibrary.SpectrumProperties.PropertyId,PropertyId,internal,import,False
SpectrumMath,SpectrumMath.java,DerivedSpectrum,DerivedSpectrum,internal,extends,True
SpectrumProperties,SpectrumProperties.java,java.awt.Image,Image,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.awt.image.BufferedImage,BufferedImage,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.io.File,File,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.io.IOException,IOException,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.io.PrintWriter,PrintWriter,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.io.Serializable,Serializable,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.io.StringWriter,StringWriter,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.lang.reflect.Array,Array,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.net.MalformedURLException,MalformedURLException,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.text.DateFormat,DateFormat,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.text.MessageFormat,MessageFormat,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.text.NumberFormat,NumberFormat,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.util.Arrays,Arrays,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.util.Collection,Collection,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.util.Collections,Collections,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.util.Date,Date,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.util.List,List,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.util.Map,Map,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.util.Map.Entry,Entry,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.util.Set,Set,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.util.SortedMap,SortedMap,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.util.TreeMap,TreeMap,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,java.util.TreeSet,TreeSet,java_stdlib,import,False
SpectrumProperties,SpectrumProperties.java,gov.nist.microanalysis.EPQLibrary.Detector.IXRayDetector,IXRayDetector,internal,import,True
SpectrumProperties,SpectrumProperties.java,gov.nist.microanalysis.EPQLibrary.Detector.IXRayWindowProperties,IXRayWindowProperties,internal,import,True
SpectrumProperties,SpectrumProperties.java,gov.nist.microanalysis.Utility.HalfUpFormat,HalfUpFormat,nist_utility,import,False
SpectrumProperties,SpectrumProperties.java,gov.nist.microanalysis.Utility.Math2,Math2,nist_utility,import,False
SpectrumProperties,SpectrumProperties.java,gov.nist.microanalysis.Utility.TextUtilities,TextUtilities,nist_utility,import,False
SpectrumProperties,SpectrumProperties.java,gov.nist.microanalysis.Utility.UncertainValue2,UncertainValue2,nist_utility,import,False
SpectrumProperties,SpectrumProperties.java,Cloneable,Cloneable,unknown,implements,False
SpectrumProperties,SpectrumProperties.java,Serializable,Serializable,unknown,implements,False
SpectrumSimulator,SpectrumSimulator.java,java.util.Arrays,Arrays,java_stdlib,import,False
SpectrumSimulator,SpectrumSimulator.java,java.util.Collection,Collection,java_stdlib,import,False
SpectrumSimulator,SpectrumSimulator.java,java.util.List,List,java_stdlib,import,False
SpectrumSimulator,SpectrumSimulator.java,java.util.Map,Map,java_stdlib,import,False
SpectrumSimulator,SpectrumSimulator.java,java.util.Set,Set,java_stdlib,import,False
SpectrumSimulator,SpectrumSimulator.java,java.util.TreeMap,TreeMap,java_stdlib,import,False
SpectrumSimulator,SpectrumSimulator.java,java.util.TreeSet,TreeSet,java_stdlib,import,False
SpectrumSimulator,SpectrumSimulator.java,gov.nist.microanalysis.EPQLibrary.Detector.EDSDetector,EDSDetector,internal,import,True
SpectrumSimulator,SpectrumSimulator.java,gov.nist.microanalysis.Utility.Math2,Math2,nist_utility,import,False
SpectrumSimulator,SpectrumSimulator.java,AlgorithmClass,AlgorithmClass,internal,extends,True
SpectrumSmoothing,SpectrumSmoothing.java,gov.nist.microanalysis.EPQLibrary.LitReference.Author,Author,internal,import,False
SpectrumSmoothing,SpectrumSmoothing.java,java.util.Arrays,Arrays,java_stdlib,import,False
SpectrumSmoothing,SpectrumSmoothing.java,java.util.List,List,java_stdlib,import,False
SpectrumSmoothing,SpectrumSmoothing.java,AlgorithmClass,AlgorithmClass,internal,extends,True
SpectrumSmoothing,SpectrumSmoothing.java,ISpectrumTransformation,ISpectrumTransformation,internal,implements,True
SpectrumUtils,SpectrumUtils.java,java.awt.Color,Color,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.awt.Font,Font,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.awt.Graphics2D,Graphics2D,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.awt.Rectangle,Rectangle,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.awt.image.BufferedImage,BufferedImage,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.awt.image.DataBufferByte,DataBufferByte,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.awt.image.WritableRaster,WritableRaster,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.text.NumberFormat,NumberFormat,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.util.ArrayList,ArrayList,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.util.Arrays,Arrays,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.util.Collection,Collection,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.util.Collections,Collections,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.util.Comparator,Comparator,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.util.Map,Map,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.util.Random,Random,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.util.Set,Set,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.util.SortedSet,SortedSet,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.util.TreeMap,TreeMap,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,java.util.TreeSet,TreeSet,java_stdlib,import,False
SpectrumUtils,SpectrumUtils.java,gov.nist.microanalysis.EPQLibrary.Detector.EDSDetector,EDSDetector,internal,import,True
SpectrumUtils,SpectrumUtils.java,gov.nist.microanalysis.Utility.DescriptiveStatistics,DescriptiveStatistics,nist_utility,import,False
SpectrumUtils,SpectrumUtils.java,gov.nist.microanalysis.Utility.HalfUpFormat,HalfUpFormat,nist_utility,import,False
SpectrumUtils,SpectrumUtils.java,gov.nist.microanalysis.Utility.Interval,Interval,nist_utility,import,False
SpectrumUtils,SpectrumUtils.java,gov.nist.microanalysis.Utility.LinearRegression,LinearRegression,nist_utility,import,False
SpectrumUtils,SpectrumUtils.java,gov.nist.microanalysis.Utility.Math2,Math2,nist_utility,import,False
SpectrumUtils,SpectrumUtils.java,gov.nist.microanalysis.Utility.PoissonDeviate,PoissonDeviate,nist_utility,import,False
SpectrumUtils,SpectrumUtils.java,gov.nist.microanalysis.Utility.UncertainValue2,UncertainValue2,nist_utility,import,False
StageCoordinate,StageCoordinate.java,java.text.NumberFormat,NumberFormat,java_stdlib,import,False
StageCoordinate,StageCoordinate.java,java.util.Map,Map,java_stdlib,import,False
StageCoordinate,StageCoordinate.java,java.util.Set,Set,java_stdlib,import,False
StageCoordinate,StageCoordinate.java,java.util.TreeMap,TreeMap,java_stdlib,import,False
StageCoordinate,StageCoordinate.java,gov.nist.microanalysis.Utility.HalfUpFormat,HalfUpFormat,nist_utility,import,False
StageCoordinate,StageCoordinate.java,gov.nist.microanalysis.Utility.Translate2D,Translate2D,nist_utility,import,False
StageCoordinate,StageCoordinate.java,Cloneable,Cloneable,unknown,implements,False
StandardBundle,StandardBundle.java,java.io.BufferedInputStream,BufferedInputStream,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.io.File,File,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.io.FileInputStream,FileInputStream,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.io.FileOutputStream,FileOutputStream,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.io.IOException,IOException,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.io.InputStream,InputStream,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.io.InputStreamReader,InputStreamReader,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.io.OutputStreamWriter,OutputStreamWriter,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.util.ArrayList,ArrayList,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.util.Collection,Collection,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.util.Collections,Collections,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.util.HashMap,HashMap,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.util.List,List,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.util.Map,Map,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.util.Set,Set,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.util.TreeSet,TreeSet,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.util.zip.ZipEntry,ZipEntry,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.util.zip.ZipFile,ZipFile,java_stdlib,import,False
StandardBundle,StandardBundle.java,java.util.zip.ZipOutputStream,ZipOutputStream,java_stdlib,import,False
StandardBundle,StandardBundle.java,gov.nist.microanalysis.EPQLibrary.RegionOfInterestSet.RegionOfInterest,RegionOfInterest,internal,import,False
StandardBundle,StandardBundle.java,gov.nist.microanalysis.EPQLibrary.SpectrumProperties.PropertyId,PropertyId,internal,import,False
StandardBundle,StandardBundle.java,gov.nist.microanalysis.EPQLibrary.Detector.EDSDetector,EDSDetector,internal,import,True
StandardBundle,StandardBundle.java,gov.nist.microanalysis.EPQTools.EMSAFile,EMSAFile,nist_epqtools,import,False
StandardBundle,StandardBundle.java,gov.nist.microanalysis.EPQTools.EPQXStream,EPQXStream,nist_epqtools,import,False
StandardBundle,StandardBundle.java,gov.nist.microanalysis.EPQTools.WriteSpectrumAsEMSA1_0,WriteSpectrumAsEMSA1_0,nist_epqtools,import,False
StandardsDatabase2,StandardsDatabase2.java,java.awt.Frame,Frame,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.io.File,File,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.io.FileNotFoundException,FileNotFoundException,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.io.FileOutputStream,FileOutputStream,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.io.IOException,IOException,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.io.InputStream,InputStream,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.io.PrintWriter,PrintWriter,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.util.ArrayList,ArrayList,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.util.Collection,Collection,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.util.Collections,Collections,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.util.Comparator,Comparator,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.util.HashSet,HashSet,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.util.Iterator,Iterator,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.util.List,List,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.util.Map,Map,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.util.Set,Set,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.util.TreeMap,TreeMap,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,java.util.TreeSet,TreeSet,java_stdlib,import,False
StandardsDatabase2,StandardsDatabase2.java,gov.nist.microanalysis.EPQDatabase.Session,Session,nist_epqdatabase,import,False
StandardsDatabase2,StandardsDatabase2.java,gov.nist.microanalysis.EPQTools.EPQXStream,EPQXStream,nist_epqtools,import,False
StandardsDatabase2,StandardsDatabase2.java,gov.nist.microanalysis.EPQTools.MaterialsCreator,MaterialsCreator,nist_epqtools,import,False
StandardsDatabase2,StandardsDatabase2.java,gov.nist.microanalysis.Utility.Math2,Math2,nist_utility,import,False
StandardsDatabase2,StandardsDatabase2.java,gov.nist.microanalysis.Utility.TextUtilities,TextUtilities,nist_utility,import,False
StandardsDatabase2,StandardsDatabase2.java,Cloneable,Cloneable,unknown,implements,False
STEMinSEMCorrection,STEMinSEMCorrection.java,java.util.ArrayList,ArrayList,java_stdlib,import,False
STEMinSEMCorrection,STEMinSEMCorrection.java,java.util.Collection,Collection,java_stdlib,import,False
STEMinSEMCorrection,STEMinSEMCorrection.java,java.util.Collections,Collections,java_stdlib,import,False
STEMinSEMCorrection,STEMinSEMCorrection.java,java.util.HashMap,HashMap,java_stdlib,import,False
STEMinSEMCorrection,STEMinSEMCorrection.java,java.util.Map,Map,java_stdlib,import,False
STEMinSEMCorrection,STEMinSEMCorrection.java,java.util.Set,Set,java_stdlib,import,False
STEMinSEMCorrection,STEMinSEMCorrection.java,gov.nist.microanalysis.Utility.Pair,Pair,nist_utility,import,False
STEMinSEMCorrection,STEMinSEMCorrection.java,gov.nist.microanalysis.Utility.UncertainValue2,UncertainValue2,nist_utility,import,False
StoppingPower,StoppingPower.java,gov.nist.microanalysis.Utility.Math2,Math2,nist_utility,import,False
StoppingPower,StoppingPower.java,java.util.Arrays,Arrays,java_stdlib,import,False
StoppingPower,StoppingPower.java,java.util.List,List,java_stdlib,import,False
StoppingPower,StoppingPower.java,AlgorithmClass,AlgorithmClass,internal,extends,True
Strategy,Strategy.java,java.util.Collection,Collection,java_stdlib,import,False
Strategy,Strategy.java,java.util.Collections,Collections,java_stdlib,import,False
Strategy,Strategy.java,java.util.Map,Map,java_stdlib,import,False
Strategy,Strategy.java,java.util.Map.Entry,Entry,java_stdlib,import,False
Strategy,Strategy.java,java.util.SortedMap,SortedMap,java_stdlib,import,False
Strategy,Strategy.java,java.util.TreeMap,TreeMap,java_stdlib,import,False
Strategy,Strategy.java,Cloneable,Cloneable,unknown,implements,False
SurfaceIonization,SurfaceIonization.java,java.util.Arrays,Arrays,java_stdlib,import,False
SurfaceIonization,SurfaceIonization.java,java.util.List,List,java_stdlib,import,False
SurfaceIonization,SurfaceIonization.java,AlgorithmClass,AlgorithmClass,internal,extends,True
ToSI,ToSI.java,gov.nist.microanalysis.Utility.UncertainValue2,UncertainValue2,nist_utility,import,False
TransitionEnergy,TransitionEnergy.java,java.io.BufferedReader,BufferedReader,java_stdlib,import,False
TransitionEnergy,TransitionEnergy.java,java.io.InputStreamReader,InputStreamReader,java_stdlib,import,False
TransitionEnergy,TransitionEnergy.java,java.io.Reader,Reader,java_stdlib,import,False
TransitionEnergy,TransitionEnergy.java,java.util.Arrays,Arrays,java_stdlib,import,False
TransitionEnergy,TransitionEnergy.java,java.util.List,List,java_stdlib,import,False
TransitionEnergy,TransitionEnergy.java,java.util.Map,Map,java_stdlib,import,False
TransitionEnergy,TransitionEnergy.java,java.util.TreeMap,TreeMap,java_stdlib,import,False
TransitionEnergy,TransitionEnergy.java,gov.nist.microanalysis.Utility.CSVReader,CSVReader,nist_utility,import,False
TransitionEnergy,TransitionEnergy.java,AlgorithmClass,AlgorithmClass,internal,extends,True
TransitionProbabilities,TransitionProbabilities.java,java.io.FileNotFoundException,FileNotFoundException,java_stdlib,import,False
TransitionProbabilities,TransitionProbabilities.java,java.io.FileOutputStream,FileOutputStream,java_stdlib,import,False
TransitionProbabilities,TransitionProbabilities.java,java.io.PrintWriter,PrintWriter,java_stdlib,import,False
TransitionProbabilities,TransitionProbabilities.java,java.util.ArrayList,ArrayList,java_stdlib,import,False
TransitionProbabilities,TransitionProbabilities.java,java.util.Arrays,Arrays,java_stdlib,import,False
TransitionProbabilities,TransitionProbabilities.java,java.util.List,List,java_stdlib,import,False
TransitionProbabilities,TransitionProbabilities.java,java.util.Map,Map,java_stdlib,import,False
TransitionProbabilities,TransitionProbabilities.java,java.util.Set,Set,java_stdlib,import,False
TransitionProbabilities,TransitionProbabilities.java,java.util.TreeMap,TreeMap,java_stdlib,import,False
TransitionProbabilities,TransitionProbabilities.java,java.util.TreeSet,TreeSet,java_stdlib,import,False
TransitionProbabilities,TransitionProbabilities.java,gov.nist.microanalysis.Utility.CSVReader,CSVReader,nist_utility,import,False
TransitionProbabilities,TransitionProbabilities.java,AlgorithmClass,AlgorithmClass,internal,extends,True
VariableWidthFittingFilter,VariableWidthFittingFilter.java,java.text.DecimalFormat,DecimalFormat,java_stdlib,import,False
VariableWidthFittingFilter,VariableWidthFittingFilter.java,java.util.Arrays,Arrays,java_stdlib,import,False
VariableWidthFittingFilter,VariableWidthFittingFilter.java,gov.nist.microanalysis.EPQLibrary.Detector.EDSCalibration,EDSCalibration,internal,import,True
VariableWidthFittingFilter,VariableWidthFittingFilter.java,gov.nist.microanalysis.Utility.Math2,Math2,nist_utility,import,False
VectorSet,VectorSet.java,java.io.IOException,IOException,java_stdlib,import,False
VectorSet,VectorSet.java,java.io.InputStream,InputStream,java_stdlib,import,False
VectorSet,VectorSet.java,java.io.OutputStream,OutputStream,java_stdlib,import,False
VectorSet,VectorSet.java,java.util.ArrayList,ArrayList,java_stdlib,import,False
VectorSet,VectorSet.java,java.util.Arrays,Arrays,java_stdlib,import,False
VectorSet,VectorSet.java,java.util.Collections,Collections,java_stdlib,import,False
VectorSet,VectorSet.java,java.util.List,List,java_stdlib,import,False
VectorSet,VectorSet.java,java.util.Map,Map,java_stdlib,import,False
VectorSet,VectorSet.java,java.util.Set,Set,java_stdlib,import,False
VectorSet,VectorSet.java,java.util.TreeMap,TreeMap,java_stdlib,import,False
VectorSet,VectorSet.java,java.util.TreeSet,TreeSet,java_stdlib,import,False
VectorSet,VectorSet.java,gov.nist.microanalysis.EPQTools.EPQXStream,EPQXStream,nist_epqtools,import,False
VectorSet,VectorSet.java,gov.nist.microanalysis.Utility.Math2,Math2,nist_utility,import,False
XPP1989Ext,XPP1989Ext.java,gov.nist.microanalysis.EPQLibrary.LitReference.Author,Author,internal,import,False
XPP1989Ext,XPP1989Ext.java,gov.nist.microanalysis.EPQLibrary.LitReference.Book,Book,internal,import,False
XPP1989Ext,XPP1989Ext.java,gov.nist.microanalysis.EPQLibrary.LitReference.BookChapter,BookChapter,internal,import,False
XPP1989Ext,XPP1989Ext.java,gov.nist.microanalysis.Utility.Math2,Math2,nist_utility,import,False
XPP1989Ext,XPP1989Ext.java,XPP1991,XPP1991,internal,extends,True
XPP1991,XPP1991.java,java.util.Set,Set,java_stdlib,import,False
XPP1991,XPP1991.java,java.util.TreeSet,TreeSet,java_stdlib,import,False
XPP1991,XPP1991.java,gov.nist.microanalysis.Utility.Math2,Math2,nist_utility,import,False
XPP1991,XPP1991.java,gov.nist.microanalysis.Utility.UncertainValue2,UncertainValue2,nist_utility,import,False
XPP1991,XPP1991.java,CorrectionAlgorithm.PhiRhoZAlgorithm,CorrectionAlgorithm.PhiRhoZAlgorithm,unknown,extends,False
XPP1991,XPP1991.java,CorrectionAlgorithm.IAbsorptionSensitivity,CorrectionAlgorithm.IAbsorptionSensitivity,unknown,implements,False
XRayTransition,XRayTransition.java,gov.nist.microanalysis.Utility.CSVReader,CSVReader,nist_utility,import,False
XRayTransition,XRayTransition.java,gov.nist.microanalysis.Utility.TextUtilities,TextUtilities,nist_utility,import,False
XRayTransition,XRayTransition.java,java.util.ArrayList,ArrayList,java_stdlib,import,False
XRayTransition,XRayTransition.java,java.util.Collection,Collection,java_stdlib,import,False
XRayTransition,XRayTransition.java,Comparable,Comparable,unknown,implements,False
XRayTransition,XRayTransition.java,Cloneable,Cloneable,unknown,implements,False
XRayTransitionSet,XRayTransitionSet.java,java.util.ArrayList,ArrayList,java_stdlib,import,False
XRayTransitionSet,XRayTransitionSet.java,java.util.Arrays,Arrays,java_stdlib,import,False
XRayTransitionSet,XRayTransitionSet.java,java.util.Collection,Collection,java_stdlib,import,False
XRayTransitionSet,XRayTransitionSet.java,java.util.Collections,Collections,java_stdlib,import,False
XRayTransitionSet,XRayTransitionSet.java,java.util.Iterator,Iterator,java_stdlib,import,False
XRayTransitionSet,XRayTransitionSet.java,java.util.Objects,Objects,java_stdlib,import,False
XRayTransitionSet,XRayTransitionSet.java,java.util.Set,Set,java_stdlib,import,False
XRayTransitionSet,XRayTransitionSet.java,java.util.TreeMap,TreeMap,java_stdlib,import,False
XRayTransitionSet,XRayTransitionSet.java,java.util.TreeSet,TreeSet,java_stdlib,import,False
XRayTransitionSet,XRayTransitionSet.java,Comparable,Comparable,unknown,implements,False
XRayTransitionSet,XRayTransitionSet.java,Cloneable,Cloneable,unknown,implements,False
XRayTransitionSet,XRayTransitionSet.java,Iterable,Iterable,unknown,implements,False
ZetaFactor,ZetaFactor.java,java.util.Arrays,Arrays,java_stdlib,import,False
ZetaFactor,ZetaFactor.java,java.util.Collections,Collections,java_stdlib,import,False
ZetaFactor,ZetaFactor.java,java.util.HashMap,HashMap,java_stdlib,import,False
ZetaFactor,ZetaFactor.java,java.util.List,List,java_stdlib,import,False
ZetaFactor,ZetaFactor.java,java.util.Map,Map,java_stdlib,import,False
ZetaFactor,ZetaFactor.java,java.util.Set,Set,java_stdlib,import,False
ZetaFactor,ZetaFactor.java,java.util.TreeMap,TreeMap,java_stdlib,import,False
ZetaFactor,ZetaFactor.java,java.util.TreeSet,TreeSet,java_stdlib,import,False
ZetaFactor,ZetaFactor.java,gov.nist.microanalysis.Utility.Pair,Pair,nist_utility,import,False
ZetaFactor,ZetaFactor.java,gov.nist.microanalysis.Utility.UncertainValue2,UncertainValue2,nist_utility,import,False
ZetaFactor,ZetaFactor.java,AlgorithmClass,AlgorithmClass,internal,extends,True
